precinct,district,office,writein,party_detailed,party_simplified,candidate,dataverse,mode,votes,jurisdiction_name,state,year,stage,state_po,state_fips,state_cen,state_ic,date,jurisdiction_fips,county_name,county_fips,readme_check,magnitude,special
02-02,,GOVERNOR,FALSE,DEMOCRAT,DEMOCRAT,JOSH LUKE GREEN,STATE,MAIL IN,69,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-02,001,STATE SENATOR,FALSE,DEMOCRAT,DEMOCRAT,LORRAINE RODERO INOUYE,,MAIL IN,73,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-02,001,STATE SENATOR,FALSE,REPUBLICAN,REPUBLICAN,HELEN C TUPAI,,MAIL IN,33,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-02,,HAWAII RESIDENT TRUSTEE VACANCY,FALSE,,,HOPE ALOHALANI CERMELJ,STATE,MAIL IN,22,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-02,,HAWAII RESIDENT TRUSTEE VACANCY,FALSE,,,MILILANI B TRASK,STATE,MAIL IN,72,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-02,,AT-LARGE TRUSTEE,FALSE,,,LEI 'LEINA'ALA' AHU ISA,STATE,MAIL IN,32,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-02,,AT-LARGE TRUSTEE,FALSE,,,BRICKWOOD GALUTERIA,STATE,MAIL IN,48,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-02,,AT-LARGE TRUSTEE,FALSE,,,SAM 'KALANIKUPUA' KING,STATE,MAIL IN,21,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-02,,AT-LARGE TRUSTEE,FALSE,,,CHAD OWENS,STATE,MAIL IN,38,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-02,,AT-LARGE TRUSTEE,FALSE,,,KEONI SOUZA,STATE,MAIL IN,42,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-02,,AT-LARGE TRUSTEE,FALSE,,,JOHN D WAIHEE,STATE,MAIL IN,55,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-02,,1 HAWAI'I: MEMBERSHIP FOR THE BOARD OF ETHICS,FALSE,,,YES,,MAIL IN,66,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-02,,1 HAWAI'I: MEMBERSHIP FOR THE BOARD OF ETHICS,FALSE,,,NO,,MAIL IN,37,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-02,,2 HAWAI'I: EXPANDING THE DUTIES OF THE COUNTY AUDITOR,FALSE,,,YES,,MAIL IN,88,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-02,,2 HAWAI'I: EXPANDING THE DUTIES OF THE COUNTY AUDITOR,FALSE,,,NO,,MAIL IN,16,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-02,,3 HAWAI'I: ESTABLISHING A YOUTH COMMISSION,FALSE,,,YES,,MAIL IN,71,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-02,,3 HAWAI'I: ESTABLISHING A YOUTH COMMISSION,FALSE,,,NO,,MAIL IN,32,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-03,,US SENATE,FALSE,LIBERTARIAN,LIBERTARIAN,FEENA M BONOAN,SENATE,MAIL IN,31,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-03,,US SENATE,FALSE,ALOHA AINA PARTY,OTHER,DAN DECKER,SENATE,MAIL IN,21,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-03,,US SENATE,FALSE,REPUBLICAN,REPUBLICAN,BOB MCDERMOTT,SENATE,MAIL IN,669,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-03,,US SENATE,FALSE,GREEN,OTHER,EMMA JANE A POHLMAN,SENATE,MAIL IN,25,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-03,,US SENATE,FALSE,DEMOCRAT,DEMOCRAT,BRIAN SCHATZ,SENATE,MAIL IN,3285,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-03,002,US HOUSE,FALSE,REPUBLICAN,REPUBLICAN,JOE AKANA,HOUSE,MAIL IN,982,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-03,002,US HOUSE,FALSE,LIBERTARIAN,LIBERTARIAN,MICHELLE ROSE TIPPENS,HOUSE,MAIL IN,57,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-03,002,US HOUSE,FALSE,DEMOCRAT,DEMOCRAT,JILL N TOKUDA,HOUSE,MAIL IN,2948,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-03,,GOVERNOR,FALSE,REPUBLICAN,REPUBLICAN,DUKE TUPAI AIONA,STATE,MAIL IN,1265,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-03,,GOVERNOR,FALSE,DEMOCRAT,DEMOCRAT,JOSH LUKE GREEN,STATE,MAIL IN,2838,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-03,001,STATE SENATOR,FALSE,DEMOCRAT,DEMOCRAT,LORRAINE RODERO INOUYE,,MAIL IN,2940,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-03,001,STATE SENATOR,FALSE,REPUBLICAN,REPUBLICAN,HELEN C TUPAI,,MAIL IN,992,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-03,,HAWAII RESIDENT TRUSTEE VACANCY,FALSE,,,HOPE ALOHALANI CERMELJ,STATE,MAIL IN,915,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-03,,HAWAII RESIDENT TRUSTEE VACANCY,FALSE,,,MILILANI B TRASK,STATE,MAIL IN,1857,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-03,,AT-LARGE TRUSTEE,FALSE,,,LEI 'LEINA'ALA' AHU ISA,STATE,MAIL IN,1020,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-03,,AT-LARGE TRUSTEE,FALSE,,,BRICKWOOD GALUTERIA,STATE,MAIL IN,1562,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-03,,AT-LARGE TRUSTEE,FALSE,,,SAM 'KALANIKUPUA' KING,STATE,MAIL IN,782,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-03,,AT-LARGE TRUSTEE,FALSE,,,CHAD OWENS,STATE,MAIL IN,1005,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-03,,AT-LARGE TRUSTEE,FALSE,,,KEONI SOUZA,STATE,MAIL IN,1332,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-03,,AT-LARGE TRUSTEE,FALSE,,,JOHN D WAIHEE,STATE,MAIL IN,1515,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-03,,1 HAWAI'I: MEMBERSHIP FOR THE BOARD OF ETHICS,FALSE,,,YES,,MAIL IN,2062,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-03,,1 HAWAI'I: MEMBERSHIP FOR THE BOARD OF ETHICS,FALSE,,,NO,,MAIL IN,1673,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-03,,2 HAWAI'I: EXPANDING THE DUTIES OF THE COUNTY AUDITOR,FALSE,,,YES,,MAIL IN,3209,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-03,,2 HAWAI'I: EXPANDING THE DUTIES OF THE COUNTY AUDITOR,FALSE,,,NO,,MAIL IN,610,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-03,,3 HAWAI'I: ESTABLISHING A YOUTH COMMISSION,FALSE,,,YES,,MAIL IN,2309,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-03,,3 HAWAI'I: ESTABLISHING A YOUTH COMMISSION,FALSE,,,NO,,MAIL IN,1467,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-04,,US SENATE,FALSE,DEMOCRAT,DEMOCRAT,BRIAN SCHATZ,SENATE,MAIL IN,6,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-04,002,US HOUSE,FALSE,REPUBLICAN,REPUBLICAN,JOE AKANA,HOUSE,MAIL IN,3,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-04,002,US HOUSE,FALSE,DEMOCRAT,DEMOCRAT,JILL N TOKUDA,HOUSE,MAIL IN,3,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-04,,GOVERNOR,FALSE,REPUBLICAN,REPUBLICAN,DUKE TUPAI AIONA,STATE,MAIL IN,1,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-04,,GOVERNOR,FALSE,DEMOCRAT,DEMOCRAT,JOSH LUKE GREEN,STATE,MAIL IN,5,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-04,001,STATE SENATOR,FALSE,DEMOCRAT,DEMOCRAT,LORRAINE RODERO INOUYE,,MAIL IN,3,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-04,001,STATE SENATOR,FALSE,REPUBLICAN,REPUBLICAN,HELEN C TUPAI,,MAIL IN,3,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-04,,HAWAII RESIDENT TRUSTEE VACANCY,FALSE,,,MILILANI B TRASK,STATE,MAIL IN,4,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-04,,AT-LARGE TRUSTEE,FALSE,,,LEI 'LEINA'ALA' AHU ISA,STATE,MAIL IN,1,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-04,,AT-LARGE TRUSTEE,FALSE,,,BRICKWOOD GALUTERIA,STATE,MAIL IN,4,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-04,,AT-LARGE TRUSTEE,FALSE,,,SAM 'KALANIKUPUA' KING,STATE,MAIL IN,2,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-04,,AT-LARGE TRUSTEE,FALSE,,,CHAD OWENS,STATE,MAIL IN,3,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-04,,AT-LARGE TRUSTEE,FALSE,,,KEONI SOUZA,STATE,MAIL IN,2,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-04,,AT-LARGE TRUSTEE,FALSE,,,JOHN D WAIHEE,STATE,MAIL IN,4,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-04,,1 HAWAI'I: MEMBERSHIP FOR THE BOARD OF ETHICS,FALSE,,,YES,,MAIL IN,3,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-04,,1 HAWAI'I: MEMBERSHIP FOR THE BOARD OF ETHICS,FALSE,,,NO,,MAIL IN,3,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-04,,2 HAWAI'I: EXPANDING THE DUTIES OF THE COUNTY AUDITOR,FALSE,,,YES,,MAIL IN,6,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-04,,3 HAWAI'I: ESTABLISHING A YOUTH COMMISSION,FALSE,,,YES,,MAIL IN,3,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
02-04,,3 HAWAI'I: ESTABLISHING A YOUTH COMMISSION,FALSE,,,NO,,MAIL IN,3,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-01,,US SENATE,FALSE,LIBERTARIAN,LIBERTARIAN,FEENA M BONOAN,SENATE,MAIL IN,4,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-01,,US SENATE,FALSE,REPUBLICAN,REPUBLICAN,BOB MCDERMOTT,SENATE,MAIL IN,23,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-01,,US SENATE,FALSE,DEMOCRAT,DEMOCRAT,BRIAN SCHATZ,SENATE,MAIL IN,82,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-01,002,US HOUSE,FALSE,REPUBLICAN,REPUBLICAN,JOE AKANA,HOUSE,MAIL IN,30,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-01,002,US HOUSE,FALSE,LIBERTARIAN,LIBERTARIAN,MICHELLE ROSE TIPPENS,HOUSE,MAIL IN,4,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-01,002,US HOUSE,FALSE,DEMOCRAT,DEMOCRAT,JILL N TOKUDA,HOUSE,MAIL IN,74,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-01,,GOVERNOR,FALSE,REPUBLICAN,REPUBLICAN,DUKE TUPAI AIONA,STATE,MAIL IN,35,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-01,,GOVERNOR,FALSE,DEMOCRAT,DEMOCRAT,JOSH LUKE GREEN,STATE,MAIL IN,77,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-01,001,STATE SENATOR,FALSE,DEMOCRAT,DEMOCRAT,LORRAINE RODERO INOUYE,,MAIL IN,78,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-01,001,STATE SENATOR,FALSE,REPUBLICAN,REPUBLICAN,HELEN C TUPAI,,MAIL IN,28,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-01,003,STATE HOUSE,FALSE,ALOHA AINA PARTY,OTHER,DEVINSHAW K MCMACKIN,,MAIL IN,21,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-01,003,STATE HOUSE,FALSE,DEMOCRAT,DEMOCRAT,CHRISTOPHER LT TODD,,MAIL IN,82,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-01,,HAWAII RESIDENT TRUSTEE VACANCY,FALSE,,,HOPE ALOHALANI CERMELJ,STATE,MAIL IN,26,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-01,,HAWAII RESIDENT TRUSTEE VACANCY,FALSE,,,MILILANI B TRASK,STATE,MAIL IN,60,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-01,,AT-LARGE TRUSTEE,FALSE,,,LEI 'LEINA'ALA' AHU ISA,STATE,MAIL IN,37,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-01,,AT-LARGE TRUSTEE,FALSE,,,BRICKWOOD GALUTERIA,STATE,MAIL IN,39,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-01,,AT-LARGE TRUSTEE,FALSE,,,SAM 'KALANIKUPUA' KING,STATE,MAIL IN,20,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-01,,AT-LARGE TRUSTEE,FALSE,,,CHAD OWENS,STATE,MAIL IN,32,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-01,,AT-LARGE TRUSTEE,FALSE,,,KEONI SOUZA,STATE,MAIL IN,51,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-01,,AT-LARGE TRUSTEE,FALSE,,,JOHN D WAIHEE,STATE,MAIL IN,40,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-01,002,COUNCILMEMBER,FALSE,,,JENNIFER 'JENN' KAGIWADA,,MAIL IN,72,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-01,002,COUNCILMEMBER,FALSE,,,MATTHIAS KUSCH,,MAIL IN,30,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-01,,1 HAWAI'I: MEMBERSHIP FOR THE BOARD OF ETHICS,FALSE,,,YES,,MAIL IN,58,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-01,,1 HAWAI'I: MEMBERSHIP FOR THE BOARD OF ETHICS,FALSE,,,NO,,MAIL IN,49,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-01,,2 HAWAI'I: EXPANDING THE DUTIES OF THE COUNTY AUDITOR,FALSE,,,YES,,MAIL IN,89,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-01,,2 HAWAI'I: EXPANDING THE DUTIES OF THE COUNTY AUDITOR,FALSE,,,NO,,MAIL IN,18,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-01,,3 HAWAI'I: ESTABLISHING A YOUTH COMMISSION,FALSE,,,YES,,MAIL IN,73,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-01,,3 HAWAI'I: ESTABLISHING A YOUTH COMMISSION,FALSE,,,NO,,MAIL IN,36,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-02,,US SENATE,FALSE,LIBERTARIAN,LIBERTARIAN,FEENA M BONOAN,SENATE,MAIL IN,32,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-02,,US SENATE,FALSE,ALOHA AINA PARTY,OTHER,DAN DECKER,SENATE,MAIL IN,32,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-02,,US SENATE,FALSE,REPUBLICAN,REPUBLICAN,BOB MCDERMOTT,SENATE,MAIL IN,462,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-02,,US SENATE,FALSE,GREEN,OTHER,EMMA JANE A POHLMAN,SENATE,MAIL IN,35,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-02,,US SENATE,FALSE,DEMOCRAT,DEMOCRAT,BRIAN SCHATZ,SENATE,MAIL IN,2164,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-02,002,US HOUSE,FALSE,REPUBLICAN,REPUBLICAN,JOE AKANA,HOUSE,MAIL IN,850,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-02,002,US HOUSE,FALSE,LIBERTARIAN,LIBERTARIAN,MICHELLE ROSE TIPPENS,HOUSE,MAIL IN,69,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-02,002,US HOUSE,FALSE,DEMOCRAT,DEMOCRAT,JILL N TOKUDA,HOUSE,MAIL IN,1748,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-02,,GOVERNOR,FALSE,REPUBLICAN,REPUBLICAN,DUKE TUPAI AIONA,STATE,MAIL IN,1030,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-02,,GOVERNOR,FALSE,DEMOCRAT,DEMOCRAT,JOSH LUKE GREEN,STATE,MAIL IN,1728,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-02,001,STATE SENATOR,FALSE,DEMOCRAT,DEMOCRAT,LORRAINE RODERO INOUYE,,MAIL IN,1704,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-02,001,STATE SENATOR,FALSE,REPUBLICAN,REPUBLICAN,HELEN C TUPAI,,MAIL IN,982,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-02,003,STATE HOUSE,FALSE,ALOHA AINA PARTY,OTHER,DEVINSHAW K MCMACKIN,,MAIL IN,417,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-02,003,STATE HOUSE,FALSE,DEMOCRAT,DEMOCRAT,CHRISTOPHER LT TODD,,MAIL IN,2132,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-02,,HAWAII RESIDENT TRUSTEE VACANCY,FALSE,,,HOPE ALOHALANI CERMELJ,STATE,MAIL IN,572,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-02,,HAWAII RESIDENT TRUSTEE VACANCY,FALSE,,,MILILANI B TRASK,STATE,MAIL IN,1681,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-02,,AT-LARGE TRUSTEE,FALSE,,,LEI 'LEINA'ALA' AHU ISA,STATE,MAIL IN,893,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-02,,AT-LARGE TRUSTEE,FALSE,,,BRICKWOOD GALUTERIA,STATE,MAIL IN,1082,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-02,,AT-LARGE TRUSTEE,FALSE,,,SAM 'KALANIKUPUA' KING,STATE,MAIL IN,608,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-02,,AT-LARGE TRUSTEE,FALSE,,,CHAD OWENS,STATE,MAIL IN,785,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-02,,AT-LARGE TRUSTEE,FALSE,,,KEONI SOUZA,STATE,MAIL IN,1253,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-02,,AT-LARGE TRUSTEE,FALSE,,,JOHN D WAIHEE,STATE,MAIL IN,1022,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-02,,1 HAWAI'I: MEMBERSHIP FOR THE BOARD OF ETHICS,FALSE,,,YES,,MAIL IN,1455,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-02,,1 HAWAI'I: MEMBERSHIP FOR THE BOARD OF ETHICS,FALSE,,,NO,,MAIL IN,1124,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-02,,2 HAWAI'I: EXPANDING THE DUTIES OF THE COUNTY AUDITOR,FALSE,,,YES,,MAIL IN,2217,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-02,,2 HAWAI'I: EXPANDING THE DUTIES OF THE COUNTY AUDITOR,FALSE,,,NO,,MAIL IN,395,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
03-02,,3 HAWAI'I: ESTABLISHING A YOUTH COMMISSION,FALSE,,,YES,,MAIL IN,1752,HAWAII,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15001,HAWAII,15001,TRUE,1,FALSE
